Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2012-01-04,21.573875427246094,21.62899092787047,21.085708277328994,21.11720220549231,80516100
2012-01-05,21.79433822631836,21.833706010694854,21.487265303184525,21.55812701470527,56081400
2012-01-06,22.132905960083008,22.19589531439657,21.676232765863503,21.676232765863503,99455500
2012-01-09,21.841577529907227,22.125030352786997,21.82582981712845,22.085661070840057,59706800
2012-01-10,21.920318603515625,22.16440218911665,21.84945538482745,21.991181822203796,60014400
2012-01-11,21.825828552246094,22.030544301152545,21.55025110351093,21.59749273732489,65582400
2012-01-12,22.046293258666992,22.062040971422903,21.770714292576745,21.943936129322665,49370800
2012-01-13,22.243133544921875,22.243133544921875,21.880945188586757,21.991176166291456,60196100
2012-01-17,22.251007080078125,22.55807994313581,22.180143880636443,22.36123805619434,72395300
2012-01-18,22.22738265991211,22.361235185922474,22.02266694355601,22.290371995576738,64860600
2012-01-19,22.14077377319336,22.39273112166928,22.069910581211474,22.17226769086072,74053500
2012-01-20,23.392684936523438,23.416306499371096,22.636812946808146,22.69192842500187,165902900
2012-01-23,23.408432006835938,23.581653792760747,23.10923306117761,23.266705637182582,76078100
2012-01-24,23.10136604309082,23.282460234887413,22.975387344294536,23.203723172693596,51703300
2012-01-25,23.27459144592285,23.345454667147443,22.88878140913612,22.88878140913612,59231700
2012-01-26,23.227344512939453,23.38481863577489,23.148607451521737,23.3139554306774,49102800
2012-01-27,23.014755249023438,23.250966436882933,22.967513612165362,23.18797708714398,44187700
2012-01-30,23.313955307006836,23.321829163285294,22.69980803334786,22.810039017677216,51114800
2012-01-31,23.250974655151367,23.384827258381137,23.014763383800847,23.353331821487032,50572400
2012-02-01,23.5344181060791,23.660396807410542,23.432060974416526,23.455682544085388,67409900
2012-02-02,23.581649780273438,23.754870034940208,23.392680318366608,23.54228051663291,52223300
2012-02-03,23.809999465942383,23.935978179906254,23.691894609324347,23.731262394268782,41838500
2012-02-06,23.778501510620117,23.79424772085988,23.59740582591032,23.65252281799516,28039700
2012-02-07,23.89661407470703,24.006845090953274,23.66040282331299,23.739139907111003,39242400
2012-02-08,24.140695571899414,24.148569429769186,23.794253334553655,23.82574876603274,49659100
2012-02-09,24.22730255126953,24.250922619237738,23.99896521567962,24.156439343795736,50481600
2012-02-10,24.014707565307617,24.250917202941206,23.90447660131651,24.124938529298724,44605300
2012-02-13,24.07770538330078,24.227305674115783,23.959600522882532,24.11707316951194,33319800
2012-02-14,23.974668502807617,24.141103492431586,23.65764839518736,24.038072524331668,59644000
2012-02-15,23.81615447998047,24.085621913019985,23.800304610491192,24.03806928121034,43311300
2012-02-16,24.798921585083008,25.004983515389807,24.014294762614124,24.02222045403686,94705100
2012-02-17,24.767210006713867,24.822688315261622,24.529445395317627,24.72758307537134,70036500
2012-02-21,24.917800903320312,25.052534617782342,24.687960415020605,24.711737486397745,50829900
2012-02-22,24.783077239990234,25.108023122243196,24.7117475086009,24.9257367027689,49253200
2012-02-23,24.86232566833496,25.036686345067512,24.569081131628636,24.727591937146283,35034700
2012-02-24,24.949506759643555,24.965358143488118,24.759294688522278,24.949506759643555,35575400
2012-02-27,24.846479415893555,24.965361788743774,24.6483416239194,24.759298303690084,34568400
2012-02-28,25.25861167907715,25.306164335847868,24.870260195155865,24.894037279377077,45230600
2012-02-29,25.15556526184082,25.36162867623574,25.052534310478794,25.2744475939265,59323600
2012-03-01,25.591476440429688,25.670730343247584,25.242753523680026,25.30615755293712,77344100
2012-03-02,25.42504119873047,25.710357060279485,25.361635658380084,25.607327592223967,47314200
2012-03-05,25.203126907348633,25.401264702254426,25.06046896482044,25.369561929467224,45240000
2012-03-06,25.01291275024414,25.345784278799556,24.957434414096785,24.997062876824383,51932900
2012-03-07,25.23482322692871,25.29822724461764,24.989132847343004,25.100089500380868,34340400
2012-03-08,25.369558334350586,25.52806915248124,25.282378744882802,25.393336922242735,36747400
2012-03-09,25.353713989257812,25.488447760540925,25.298235644318563,25.440893597731694,34628400
2012-03-12,25.393339157104492,25.520147218100885,25.218976939480957,25.337859307706157,34073600
2012-03-13,25.89265251159668,25.908503902229445,25.480528448519333,25.551858194694958,48951700
2012-03-14,25.971899032592773,26.05908013438301,25.749985699557566,25.781685444746586,41986900
2012-03-15,26.03529930114746,26.10662901252083,25.821313190369505,25.987748175793314,49068300
2012-03-16,25.837154388427734,26.114548977255147,25.757900519243513,26.08284622024493,65626400
2012-03-19,25.52014923095703,25.845095101848727,25.4805222756469,25.789616759745964,44789200
2012-03-20,25.353713989257812,25.48052357841091,25.15557617923391,25.440893597731694,41566800
2012-03-21,25.290306091308594,25.480519690176582,25.218976369650925,25.329933042597837,37928600
2012-03-22,25.36163330078125,25.43296301537339,25.195198307847022,25.21104817978994,31749500
2012-03-23,25.369558334350586,25.448815255087105,25.13971931089945,25.44088805134226,35912200
2012-03-26,25.829233169555664,25.84508454987653,25.480511872521603,25.512211609821676,36758300
2012-03-27,25.773759841918945,25.916419269095094,25.678654564915593,25.876792322288885,36274900
2012-03-28,25.512216567993164,25.916419286375856,25.393335727495266,25.77375985910458,41344800
2012-03-29,25.456743240356445,25.51222158149283,25.211052796036128,25.40919210414974,37038500
2012-03-30,25.56769371032715,25.68657756864383,25.393334547696014,25.67865338898237,31749400
2012-04-02,25.591476440429688,25.726208679888625,25.322008938169215,25.535998103788643,35853600
2012-04-03,25.3140869140625,25.51222321149238,25.09217202366719,25.488447641869982,42752100
2012-04-04,24.73551368713379,25.115939280672492,24.60870565984453,25.09216220867916,49455900
2012-04-05,24.981210708618164,25.068390300543395,24.60871072901234,24.687966140311744,50368600
2012-04-09,24.64833641052246,24.886101105933022,24.545303933952436,24.743441684018258,31056400
2012-04-10,24.149030685424805,24.719668426288898,24.014296942350917,24.616635940112346,54131300
2012-04-11,24.05392837524414,24.196587828087637,23.958821569458014,24.117332408544428,43014000
2012-04-12,24.55323028564453,24.60078443534233,24.1094021368295,24.156954774856192,38304000
2012-04-13,24.418500900268555,24.695894109556345,24.347171174689656,24.481904932819646,39749200
2012-04-16,24.632492065429688,24.71967318410178,24.386801608420104,24.561162334092792,38124800
2012-04-17,24.917800903320312,25.052534617782342,24.72758886731584,24.783067188858283,34361500
2012-04-18,24.68004035949707,24.814774104721447,24.60078646015316,24.790998539586766,40552900
2012-04-19,24.57700538635254,25.1080145886226,24.521527061165827,24.672110654766616,54781200
2012-04-20,25.69450569152832,26.067005682967235,25.40126262557778,25.48051955106615,106045000
2012-04-23,25.456743240356445,25.75791353748457,25.385413512703543,25.607329900591928,61398200
2012-04-24,25.298229217529297,25.77376014311658,25.22689950310765,25.52806823269928,40871100
2012-04-25,25.52014923095703,25.61525452836992,25.25860739556441,25.29823435087454,62495500
2012-04-26,25.44881248474121,25.54391775592953,25.298227375076834,25.456736664281046,40308100
2012-04-27,25.34578514099121,25.53599874521165,25.26652972451125,25.456741817060355,41419100
2012-04-30,25.37748908996582,25.448818816940907,25.29823366980779,25.345786317234044,35697200
2012-05-01,25.369558334350586,25.63110163776752,25.32200720525106,25.401261102645194,43832300
2012-05-02,25.203126907348633,25.306159407235633,25.076318839542633,25.242755373332635,37385300
2012-05-03,25.171422958374023,25.282379627938226,25.052540596459345,25.266528243237268,31501300
2012-05-04,24.55323028564453,25.020835509308462,24.50567764761784,24.92573023325508,57927200
2012-05-07,24.29169273376465,24.45812926331111,24.228288701478228,24.33132119873827,48641400
2012-05-08,24.17280387878418,24.394718688102436,23.911262126792042,24.15695249704624,46328300
2012-05-09,24.378868103027344,24.43434642925211,23.855784581949525,23.92711429043023,50309300
2012-05-10,24.363014221191406,24.584929014993623,24.133175248745236,24.458120993298316,43839200
2012-05-11,24.695894241333008,24.99706453131126,24.323395737066626,24.323395737066626,43459300
2012-05-14,24.31546401977539,24.60078285292494,24.283761255349436,24.426420671924213,40528900
2012-05-15,24.100072860717773,24.570746382601826,24.052208195221677,24.44310626021872,61822800
2012-05-16,23.85277557373047,24.187831349269022,23.7251354232006,24.17985364966208,60083700
2012-05-17,23.709184646606445,24.100082874017076,23.701206945444074,23.924578013217687,48484000
2012-05-18,23.350183486938477,23.780968445139365,23.270408043837566,23.765014573791195,56205300
2012-05-21,23.733104705810547,23.765015492921094,23.182655800874258,23.214566587984805,38787900
2012-05-22,23.7410888671875,23.83681821140568,23.53367325926078,23.685246496128478,39504900
2012-05-23,23.222549438476562,23.453896610009924,22.847605214667738,23.414009638859817,65171000
2012-05-24,23.19063949584961,23.37412200442228,22.943336918139032,23.262437263828563,52575000
2012-05-25,23.182662963867188,23.421989376373265,23.142775989244782,23.29434923167291,29507200
2012-05-29,23.58153533935547,23.709175465343538,23.31029969123324,23.43793981722131,37758800
2012-05-30,23.406036376953125,23.51772113461573,23.230531540398932,23.414014077013412,41585500
2012-05-31,23.286361694335938,23.46984413462565,23.08692386230193,23.374113305749766,39134000
2012-06-01,22.696029663085938,23.102881568999408,22.688051965888985,22.943332189830834,56634300
2012-06-04,22.77580451965332,22.959288519477177,22.59232204141968,22.8316484023068,47926300
2012-06-05,22.743894577026367,22.93535474710705,22.648163731190937,22.743894577026367,45715400
2012-06-06,23.414011001586914,23.429966399611747,22.98322438445941,23.039066755955826,46860500
2012-06-07,23.318273544311523,23.693217683967752,23.270408885356073,23.64535150342223,37792800
2012-06-08,23.653329849243164,23.677262940172668,23.174678681783938,23.302318790227716,42551100
2012-06-11,23.05501937866211,23.780973163907618,22.99119931583581,23.71715310108132,46361900
2012-06-12,23.36614990234375,23.37412608098541,23.007160999839545,23.21457664110967,35337900
2012-06-13,23.238506317138672,23.48581043931824,23.174686242096666,23.310304091759757,32984600
2012-06-14,23.406036376953125,23.501765734495155,23.03906978213346,23.398058676892838,39458900
2012-06-15,23.94849967956543,23.996364342089898,23.525690849427093,23.605466301361332,62314400
2012-06-18,23.804901123046875,23.956474310159457,23.701192592331427,23.924563524834706,58679900
2012-06-19,24.49097442626953,24.81805245650418,23.972434675399107,24.084120932701712,75725800
2012-06-20,24.67445945739746,24.7701888059428,24.443110742163526,24.67445945739746,36257100
2012-06-21,24.044235229492188,24.84198691218632,23.980415155740282,24.698391365846884,48456600
2012-06-22,24.49097442626953,24.514906000156202,23.956480800004798,24.171872572936838,45098100
2012-06-25,23.828838348388672,24.18782561606726,23.62940047025937,24.171870220635256,42217200
2012-06-26,23.94849967956543,24.147937548605935,23.884679622336076,23.932544284860544,38421300
2012-06-27,24.068164825439453,24.331422781556615,23.956480093023192,24.08412022195331,33781700
2012-06-28,23.860750198364258,23.972434935287243,23.469852097543377,23.91659256682575,45328400
2012-06-29,24.403217315673828,24.482992766098256,24.04422854955898,24.291532598033722,55227200
2012-07-02,24.379287719726562,24.427153909798673,24.100074364000758,24.427153909798673,30589100
2012-07-03,24.538835525512695,24.538835525512695,24.068162034074042,24.11602669647402,20938100
2012-07-05,24.49097442626953,24.55479449261799,24.235692639285297,24.403221264444,28801900
2012-07-06,24.084121704101562,24.490975210700654,23.892661498923836,24.419177443560198,38294800
2012-07-09,23.932546615600586,24.116029107805176,23.75704182152537,24.028277471562735,30680800
2012-07-10,23.725133895874023,24.10805432281278,23.541651381498017,23.996369578686608,37534100
2012-07-11,23.374116897583008,23.725127961946892,23.222545217490307,23.701194870652717,39184900
2012-07-12,22.83962631225586,23.278390579732086,22.767830072288092,23.254457485349274,63523600
2012-07-13,23.445919036865234,23.517716802591774,22.911425404006764,22.94333619836986,39085000
2012-07-16,23.485803604125977,23.5576013578514,23.166703321785306,23.51771287156496,27900600
2012-07-17,23.661312103271484,23.820863030349983,23.2943471012175,23.64535670624555,33771300
2012-07-18,24.291534423828125,24.291534423828125,23.50175907901456,23.613445326639358,41090400
2012-07-19,24.467044830322266,24.57075188237536,24.235696105725214,24.339404679368936,46663200
2012-07-20,24.028284072875977,24.770191943648765,23.97244017062831,24.73030496363404,64021700
2012-07-23,23.35816192626953,23.597486741593517,23.142768679523904,23.58950904487071,55151900
2012-07-24,23.254457473754883,23.421986091170375,23.055019585435215,23.326255235277188,47723300
2012-07-25,22.999181747436523,23.398057602592612,22.959294770557168,23.326259826937267,45579500
2012-07-26,23.262434005737305,23.533669641982286,23.206591643261618,23.31827636821299,45301400
2012-07-27,23.7410888671875,23.81288663614638,23.278392979224975,23.51771786136092,44242600
2012-07-30,23.645355224609375,23.78895074566414,23.50175970355461,23.73310838116291,28905000
2012-07-31,23.509737014770508,23.7011971991634,23.398052287605562,23.51771471265233,37620900
2012-08-01,23.461877822875977,23.65333805193776,23.302326871195834,23.605473375069973,31721800
2012-08-02,23.286361694335938,23.55759726762938,23.11085542832847,23.302315564490332,39520500
2012-08-03,23.733104705810547,23.884677901405485,23.5177114575846,23.55759994147278,35859400
2012-08-06,23.892654418945312,24.020294517907576,23.780968191160827,23.93254137927477,27471800
2012-08-07,24.13996696472168,24.211764740460556,23.828844284246973,23.98839371354065,28002900
2012-08-08,24.195812225341797,24.307496991319937,24.02030737572032,24.10008133908138,26257600
2012-08-09,24.331422805786133,24.451085236578486,24.171871883669425,24.24366964646291,24920800
2012-08-10,24.267601013183594,24.427151923938826,24.13198319551872,24.331421073167636,27810300
2012-08-13,24.243669509887695,24.29951187583685,24.06018701560037,24.211760238598327,23049100
2012-08-14,24.195484161376953,24.404273792810343,24.099120658666315,24.33200039994224,34551400
2012-08-15,24.251699447631836,24.315942297186115,24.107152653217113,24.179426050424475,24351000
2012-08-16,24.71746826171875,24.845954001227017,24.29988884248146,24.380192812591837,35787200
2012-08-17,24.813825607299805,24.829886703647404,24.564884740593858,24.829886703647404,32589900
2012-08-20,24.68533706665039,24.77367155475331,24.5568513739572,24.749579912996985,23737700
2012-08-21,24.733522415161133,24.862008126538296,24.580946590194813,24.70140175315209,28822700
2012-08-22,24.524730682373047,24.701398126661914,24.468516851686783,24.564881886907248,33437400
2012-08-23,24.299884796142578,24.41230941657402,24.155337980347543,24.40427886773312,28355600
2012-08-24,24.540794372558594,24.597006681028606,24.235641184434005,24.29185349290402,22943300
2012-08-27,24.64518928527832,24.86200796452028,24.564885333273285,24.83791785108811,34691100
2012-08-28,24.59700584411621,24.733522102185795,24.50867287595623,24.65321968234408,23947900
2012-08-29,24.613073348999023,24.693377321419113,24.44443638542062,24.613073348999023,23346800
2012-08-30,24.348066329956055,24.58094764915386,24.26776237396817,24.516704790697666,23982100
2012-08-31,24.74958610534668,24.862010731664306,24.396249596200434,24.572918616608884,36590100
2012-09-04,24.404272079467773,24.621092242849873,24.21154355590707,24.452455359110566,48556700
2012-09-05,24.404272079467773,24.516698200297466,24.25972530387971,24.26775585048684,33650000
2012-09-06,25.175195693969727,25.18322624312511,24.46049213584691,24.492614332468445,48371700
2012-09-07,24.853973388671875,24.95033688418766,24.6773044274427,24.92624677614379,42649100
2012-09-10,24.669275283813477,24.813822066977675,24.500638391235398,24.757609769451648,40524000
2012-09-11,24.72549057006836,24.82185407674298,24.580943778386104,24.64518662672596,25191800
2012-09-12,24.71746826171875,25.03868261048942,24.677315510828144,24.845954001227017,32775800
2012-09-13,24.845951080322266,25.03867966692738,24.412310611707767,24.80579833415204,45047300
2012-09-14,25.06276512145996,25.094887312421637,24.741550870195038,24.902158761662683,51422800
2012-09-17,25.06276512145996,25.102917860162055,24.92625040488394,25.046705557649492,36488500
2012-09-18,25.038681030273438,25.062771147616616,24.918225848545333,24.974438164573733,34542700
2012-09-19,24.93427848815918,25.046704620648804,24.926249472389497,24.96640067791916,48871900
2012-09-20,25.25550079345703,25.279590910339564,24.82186030952295,24.853982507593937,45543000
2012-09-21,25.046707153320312,25.383982521553147,24.966403202470502,25.23943571635758,102348900
2012-09-24,24.71746826171875,24.950348090200922,24.60504209089589,24.89413577062491,46825900
2012-09-25,24.404272079467773,24.894124700811744,24.38018197131653,24.853973499446237,54266400
2012-09-26,24.22760581970215,24.572911682141847,24.123211772105837,24.31594030497841,54672000
2012-09-27,24.219575881958008,24.41230441967873,24.002755702645846,24.227606429155156,47129900
2012-09-28,23.898365020751953,24.29988324717923,23.882303924093947,24.235640392217686,54229300
2012-10-01,23.681547164916992,24.075034882129454,23.62533485269673,23.93851861030712,54042700
2012-10-02,23.818063735961914,24.002761773197573,23.689578011652703,23.83412483441823,43338900
2012-10-03,23.978668212890625,24.083062274520213,23.826090862813135,23.890333715739903,46655900
2012-10-04,24.115188598632812,24.115188598632812,23.74579098225974,24.06700530192935,43634900
2012-10-05,23.970640182495117,24.291854480866675,23.882305676066466,24.275793383030447,41133900
2012-10-08,23.914430618286133,24.02685525271038,23.729731035298165,23.802004452191117,29752000
2012-10-09,23.512907028198242,23.88230304775486,23.43260307952537,23.834121291219308,45121100
2012-10-10,23.271997451782227,23.53699943607774,23.247907337000274,23.40851371833874,47227100
2012-10-11,23.247907638549805,23.488817979517645,23.183664778847007,23.464726332752623,41488500
2012-10-12,23.448667526245117,23.5450310530859,23.127451685654123,23.263967958404102,46464700
2012-10-15,23.697608947753906,23.866245889286315,23.488819259425203,23.585184320065633,42440200
2012-10-16,23.681547164916992,23.882306298086856,23.54503089309466,23.64942650007854,47739400
2012-10-17,23.76184844970703,23.80199965915303,23.360330228565203,23.528967146242948,44206100
2012-10-18,23.6895694732666,23.874267443931924,23.496840956267555,23.81002460493224,59238500
2012-10-19,22.998964309692383,23.35230078995412,22.88653969256523,23.328209144139503,90470800
2012-10-22,22.485015869140625,23.151535921137633,22.348499640096897,23.071231986699527,83374000
2012-10-23,22.525169372558594,22.645626052361294,22.292289623725345,22.300320171156876,64414800
2012-10-24,22.40471839904785,22.64563027187152,22.3806282839349,22.613508076160127,53320400
2012-10-25,22.38865089416504,22.645623791305702,22.372591332575748,22.63759324467598,54084300
2012-10-26,22.653663635253906,22.758059259673733,22.356540926273237,22.37260202721027,57790000
2012-10-31,22.918663024902344,23.191694032671414,22.886540828887977,22.926692042235324,69464100
2012-11-01,23.70563316345215,23.737753820636524,23.14350711185803,23.15956820628535,72047900
2012-11-02,23.6895694732666,23.906389629266815,23.553053248933516,23.761842858600005,57131600
2012-11-05,23.793968200683594,23.88230269609008,23.553057889882787,23.785939184437915,38070800
2012-11-06,23.978668212890625,24.251700720747,23.77790910603567,23.946546020592024,43401500
2012-11-07,23.352293014526367,23.95457017432158,23.32820137673335,23.713659923071503,57871800
2012-11-08,23.13547706604004,23.585178529729443,23.12744651865234,23.384419440047843,49841800
2012-11-09,23.15153694152832,23.440630505579065,23.135475847598784,23.191688144681937,43291200
2012-11-12,22.66168212890625,23.296081493358162,22.653651582710268,23.239869201656365,61112300
2012-11-13,21.933012008666992,22.103034615370735,21.65773598845086,21.87633780643241,131689200
2012-11-14,21.730607986450195,22.094944428978042,21.69822183855593,22.054461744110213,76086100
2012-11-15,21.584875106811523,21.835861595702823,21.56058549398076,21.76299430146718,50955600
2012-11-16,21.471521377563477,21.61725593012146,21.32578682500549,21.592966323276375,64083300
2012-11-19,21.64154815673828,21.698222372691845,21.431042823013218,21.698222372691845,57179300
2012-11-20,21.625354766845703,21.69822205608177,21.422945973246968,21.665837452119376,47070400
2012-11-21,21.81966781616211,21.997786992462096,21.592969419206817,21.625354022053866,66360300
2012-11-23,22.426889419555664,22.483563620710406,22.02207193215759,22.04635999307753,57845700
2012-11-26,22.1759090423584,22.32974017252095,21.99778984297739,22.297355565477446,85198700
2012-11-27,21.924924850463867,22.167814833709066,21.892540240017706,22.15162330061441,45018600
2012-11-28,22.151628494262695,22.17591657172766,21.673943410193637,21.86825575119944,53018400
2012-11-29,21.81966781616211,22.151618102690918,21.746800529435642,21.949209316063282,69551400
2012-11-30,21.552486419677734,21.965398949819463,21.44723299493074,21.90062820545837,83690200
2012-12-03,21.398658752441406,21.71441598877837,21.374369140316794,21.682031383535488,53173800
2012-12-04,21.350078582763672,21.56058235293655,21.32578897347153,21.45533046785011,49777500
2012-12-05,21.59296226501465,21.803467518673457,21.261012088467755,21.358167409075833,68283800
2012-12-06,21.64154815673828,21.84395695329047,21.544392799176908,21.70631890986472,39182300
2012-12-07,21.42294692993164,21.714416099892052,21.35008118169815,21.714416099892052,46162100
2012-12-10,21.811574935913086,21.83586300605594,21.4715280556024,21.503912663878452,47031100
2012-12-11,22.119224548339844,22.256862538924928,21.900622761365423,21.900622761365423,52282800
2012-12-12,22.054452896118164,22.362115000657088,21.924911445024694,22.289247741385022,43966300
2012-12-13,21.9492130279541,22.281163370619932,21.819671506145813,22.119235696231197,45080100
2012-12-14,21.706310272216797,21.965393181625014,21.61725148726769,21.949201657978964,42077500
2012-12-17,21.94111442565918,22.03826978574695,21.601067576838755,21.69012794379972,42046100
2012-12-18,22.31354331970215,22.370217530627162,21.973496509895625,22.06255686663861,50486900
2012-12-19,22.111135482788086,22.451182307076675,22.062557806248712,22.418797704135923,53519900
2012-12-20,22.410701751708984,22.410701751708984,21.981594555695242,22.15161874440127,52607300
2012-12-21,22.2244873046875,22.2568719103254,21.86015083965723,22.2244873046875,98776500
2012-12-24,21.908720016479492,22.062551080256455,21.860142354749513,22.022069952857475,20842400
2012-12-26,21.746797561645508,22.022073597432637,21.617256079422894,21.884435579539073,31631100
2012-12-27,21.827754974365234,21.933008370418182,21.511997874718265,21.771080781531772,39394000
2012-12-28,21.495811462402344,21.779184058561977,21.495811462402344,21.625352955917077,28239900
2012-12-31,21.625354766845703,21.67393398917411,21.35008022826744,21.528199410701973,42749500
2013-01-02,22.362123489379883,22.45118230565367,21.98159398111886,22.062557804850343,52899300
2013-01-03,22.062557220458984,22.386410962550208,21.9896899354564,22.370217889381536,48294400
2013-01-04,21.649641036987305,22.13542237550868,21.641544501182047,22.078748169128176,52521100
2013-01-07,21.609169006347656,21.762998618688403,21.568686310265655,21.673939775821907,37110400
2013-01-08,21.495811462402344,21.690125246930858,21.422944179268253,21.657739101423967,44703100
2013-01-09,21.61725616455078,21.657737298808655,21.503906208967415,21.63344769170016,49047900
2013-01-10,21.42294692993164,21.843957610039656,21.28531042662435,21.576778052328148,71431300
2013-01-11,21.72251319885254,21.803477030851923,21.277214439240907,21.447237096608625,55512100
2013-01-14,21.771093368530273,21.924924512484534,21.66584145588167,21.779189907081214,48324400
2013-01-15,22.030170440673828,22.09494273148609,21.722509780597644,21.722509780597644,48244500
2013-01-16,21.892534255981445,22.04636381600292,21.86824464659343,21.981593068557977,41077400
2013-01-17,22.062557220458984,22.240676392545044,21.90872611386948,22.013979545209413,51685900
2013-01-18,22.062557220458984,22.094943366796333,21.892534584957257,21.94111226020683,52167700
2013-01-22,21.981595993041992,22.224487486467723,21.860151018457444,22.103040967626537,58650600
2013-01-23,22.354022979736328,22.37831104155966,22.02207275126359,22.02207275126359,50387700
2013-01-24,22.370222091674805,22.726462047023805,22.240680570503667,22.426897858411827,101739300
2013-01-25,22.572628021240234,22.856000641614123,22.175906970419405,22.329738086209208,81847700
2013-01-28,22.5969181060791,22.85600112067767,22.475473136018095,22.6778819342053,56056500
2013-01-29,22.67788314819336,22.775038511740437,22.34593282493697,22.52405202094438,49242600
2013-01-30,22.54832649230957,22.823602411267466,22.47545924645274,22.6778679195538,43580500
2013-01-31,22.2244873046875,22.64549644351994,22.184004617319346,22.499763401764454,50530000
2013-02-01,22.61311149597168,22.710266855673016,22.305449253652057,22.40260615760999,55565900
2013-02-04,22.21638298034668,22.685971179429714,22.200189911075107,22.564526248405084,50540000
2013-02-05,22.264965057373047,22.394506548711796,22.151616638515737,22.362121948005303,35410400
2013-02-06,22.13542366027832,22.29735129726938,22.062556378057984,22.167808261122698,41889600
2013-02-07,22.08684539794922,22.175904206088838,21.941110837394483,22.143519606107983,38028300
2013-02-08,22.305444717407227,22.434986200168634,22.11113249326512,22.143518636083616,33318500
2013-02-11,22.556438446044922,22.60501612840944,22.264969263344454,22.38641424138409,32247700
2013-02-12,22.572628021240234,22.66978492180657,22.46737612786187,22.572628021240234,35990900
2013-02-13,22.694068908691406,22.758839644931175,22.5726224270177,22.613105102327655,41715600
2013-02-14,22.70216941833496,22.71836094703751,22.564531386696455,22.605012524837484,32663200
2013-02-15,22.67788314819336,22.799328124755537,22.572629702717922,22.70217276120846,49650900
2013-02-19,22.898286819458008,22.93094109616743,22.694202261148966,22.759509257526194,38781400
2013-02-20,22.7513484954834,23.020740064971626,22.718694216979756,22.96359507759026,44110200
2013-02-21,22.441143035888672,22.64522764140644,22.228894859305157,22.64522764140644,49078500
2013-02-22,22.661558151245117,22.661558151245117,22.432982798561795,22.59625113005591,31425900
2013-02-25,22.343175888061523,22.898284523077464,22.343175888061523,22.832977533249622,48011800
2013-02-26,22.343175888061523,22.530933289186393,22.318685182985536,22.35133789937873,49923300
2013-02-27,22.70236587524414,22.85747057583755,22.310523896205485,22.383994461905438,36394700
2013-02-28,22.69420623779297,22.8329838240424,22.645226371187842,22.759513245613768,35840200
2013-03-01,22.816665649414062,22.84115481214836,22.46563978449348,22.628906578544232,34849700
2013-03-04,22.97992706298828,22.97992706298828,22.612575694603247,22.735026150731592,38157500
2013-03-05,23.143192291259766,23.29829701210526,22.988087570414272,23.094212426745017,41432200
2013-03-06,22.93094825744629,23.045235147537554,22.677883762083308,23.028908004083917,51448500
2013-03-07,22.971757888793945,23.086046302741703,22.865634601244217,22.947268737766432,29196700
2013-03-08,22.857471466064453,23.126863031775688,22.824817188018642,23.061556032725743,37667800
2013-03-11,22.7513484954834,22.8329810776591,22.5880802170486,22.808491925823066,36627500
2013-03-12,22.784008026123047,22.816662314385674,22.563596251476806,22.726864578705612,39255200
2013-03-13,22.792171478271484,22.873805641456382,22.653393867969804,22.751355175200114,29093400
2013-03-14,22.971757888793945,22.988085027506717,22.800327603434777,22.857471031887833,55914800
2013-03-15,22.8901309967041,22.988090739236984,22.841149568395625,22.881967425319356,92710300
2013-03-18,22.939102172851562,23.086043287994556,22.70236336355642,22.759506784547263,44809400
2013-03-19,23.00441551208496,23.03706823721802,22.881965068012722,22.95543564586444,51901600
2013-03-20,23.11870765686035,23.257485273662443,23.004420757273532,23.135034801670532,35447800
2013-03-21,22.947275161743164,23.15135978166036,22.898293731892736,22.947275161743164,34233200
2013-03-22,23.061559677124023,23.135030257295913,22.939109229184847,23.012579809356737,28720900
2013-03-25,22.988096237182617,23.14320101650434,22.824827884523707,23.102383149818408,44154000
2013-03-26,22.988096237182617,23.135037443167153,22.947279927539093,23.053403266837698,27824300
2013-03-27,23.15952491760254,23.224831938105496,22.92278599512796,22.971765871244628,36047400
2013-03-28,23.355440139770508,23.39625643348912,23.069721412614822,23.118701276485517,55453800
2013-04-01,23.355440139770508,23.39625643348912,23.151355557093847,23.379929293184954,29201100
2013-04-02,23.510547637939453,23.551365496228517,23.281973859689035,23.33911730425164,28456500
2013-04-03,23.314624786376953,23.63299782824378,23.298299201365857,23.469729521797102,35062800
2013-04-04,23.347274780273438,23.355438349799858,23.077883214068198,23.175842934301915,45263200
2013-04-05,23.428911209106445,23.494218214661117,22.947271459250032,23.037067618736565,50927300
2013-04-08,23.339111328125,23.453398187986338,23.241150050356936,23.453398187986338,34759500
2013-04-09,24.17177963256836,24.34320994287844,23.412584699385164,23.453400995066076,77733800
2013-04-10,24.71872329711914,24.75137601815309,24.098306027057365,24.13912231761022,71116700
2013-04-11,23.624839782714844,23.837088007920432,23.453407865146264,23.75545383560408,130923200
2013-04-12,23.502384185791016,23.690141651310196,23.396259317772703,23.551364055699935,62886300
2013-04-15,23.420747756958008,23.65748506939754,23.2738066044581,23.388093475494987,56332900
2013-04-16,23.649320602416992,23.788098179289683,23.428910439065362,23.592177169065025,52797300
2013-04-17,23.53504180908203,23.70647372498706,23.34728430450602,23.551368954795333,52840700
2013-04-18,23.502384185791016,23.657487366676254,23.265645293320926,23.632998210242793,56906600
2013-04-19,24.30239486694336,24.68607335954326,24.17178084575863,24.179944416712917,99790700
